[quark]
{2 JetPt Rho 1 x TMath::Exp(-1.*x*[0]/[1])*TMath::Power(x,[0]-1)*TMath::Power([1]/[0],-1.*[0])/TMath::Gamma([0]) Correction QGL_axis1_QC_quark}
51 64 13 14 4 0 100 24.286 2.336
51 64 14 15 4 0 100 23.990 2.337
51 64 15 16 4 0 100 24.085 2.333
51 64 16 17 4 0 100 23.619 2.326
51 64 17 18 4 0 100 24.553 2.319
51 64 18 19 4 0 100 24.309 2.320
51 64 19 20 4 0 100 23.626 2.305
51 64 20 21 4 0 100 23.478 2.306
51 64 21 22 4 0 100 23.894 2.307
51 64 22 23 4 0 100 23.932 2.286
51 64 23 24 4 0 100 23.870 2.282
51 64 24 25 4 0 100 24.243 2.274
64 80 0 1 4 0 100 24.147 2.528
64 80 1 2 4 0 100 23.055 2.514
64 80 2 3 4 0 100 23.315 2.511
64 80 3 4 4 0 100 23.084 2.509
64 80 4 5 4 0 100 23.111 2.504
64 80 5 6 4 0 100 22.922 2.496
64 80 6 7 4 0 100 23.280 2.489
64 80 7 8 4 0 100 23.257 2.488
64 80 8 9 4 0 100 23.047 2.481
64 80 9 10 4 0 100 23.206 2.474
64 80 10 11 4 0 100 22.954 2.469
64 80 11 12 4 0 100 22.847 2.464
64 80 12 13 4 0 100 23.047 2.459
64 80 13 14 4 0 100 23.270 2.457
64 80 14 15 4 0 100 23.359 2.452
64 80 15 16 4 0 100 23.256 2.446
64 80 16 17 4 0 100 23.000 2.438
64 80 17 18 4 0 100 23.059 2.435
64 80 18 19 4 0 100 23.063 2.426
64 80 19 20 4 0 100 23.110 2.414
64 80 20 21 4 0 100 23.029 2.410
64 80 21 22 4 0 100 22.434 2.406
64 80 22 23 4 0 100 23.348 2.401
64 80 23 24 4 0 100 24.340 2.394
64 80 24 25 4 0 100 24.349 2.386
80 101 0 1 4 0 100 21.536 2.629
80 101 1 2 4 0 100 22.070 2.627
80 101 2 3 4 0 100 22.226 2.627
80 101 3 4 4 0 100 22.142 2.617
80 101 4 5 4 0 100 22.033 2.617
80 101 5 6 4 0 100 21.926 2.609
80 101 6 7 4 0 100 21.784 2.606
80 101 7 8 4 0 100 22.143 2.602
80 101 8 9 4 0 100 21.989 2.596
80 101 9 10 4 0 100 22.301 2.592
80 101 10 11 4 0 100 21.780 2.584
80 101 11 12 4 0 100 21.889 2.578
80 101 12 13 4 0 100 21.510 2.573
80 101 13 14 4 0 100 22.216 2.571
80 101 14 15 4 0 100 22.258 2.568
80 101 15 16 4 0 100 21.979 2.565
80 101 16 17 4 0 100 21.805 2.547
80 101 17 18 4 0 100 21.677 2.538
80 101 18 19 4 0 100 21.678 2.539
80 101 19 20 4 0 100 22.068 2.532
80 101 20 21 4 0 100 22.249 2.524
80 101 21 22 4 0 100 21.974 2.518
80 101 22 23 4 0 100 22.435 2.505
80 101 23 24 4 0 100 21.415 2.489
80 101 24 25 4 0 100 21.689 2.494
101 127 0 1 4 0 100 20.353 2.751
101 127 1 2 4 0 100 21.030 2.739
101 127 2 3 4 0 100 20.613 2.739
101 127 3 4 4 0 100 20.642 2.733
101 127 4 5 4 0 100 20.897 2.731
101 127 5 6 4 0 100 20.509 2.723
101 127 6 7 4 0 100 20.285 2.721
101 127 7 8 4 0 100 20.424 2.719
101 127 8 9 4 0 100 20.883 2.712
101 127 9 10 4 0 100 20.734 2.707
101 127 10 11 4 0 100 21.001 2.709
101 127 11 12 4 0 100 20.514 2.697
101 127 12 13 4 0 100 20.856 2.691
101 127 13 14 4 0 100 20.845 2.690
101 127 14 15 4 0 100 20.656 2.682
101 127 15 16 4 0 100 20.702 2.678
101 127 16 17 4 0 100 20.488 2.662
101 127 17 18 4 0 100 20.223 2.664
101 127 18 19 4 0 100 20.661 2.659
101 127 19 20 4 0 100 20.985 2.660
101 127 20 21 4 0 100 20.938 2.640
101 127 21 22 4 0 100 21.528 2.643
101 127 22 23 4 0 100 21.947 2.633
101 127 23 24 4 0 100 20.808 2.613
101 127 24 25 4 0 100 22.256 2.634
127 159 0 1 4 0 100 19.718 2.834
127 159 1 2 4 0 100 18.955 2.845
127 159 2 3 4 0 100 18.793 2.849
127 159 3 4 4 0 100 19.130 2.845
127 159 4 5 4 0 100 19.361 2.850
127 159 5 6 4 0 100 19.318 2.841
127 159 6 7 4 0 100 19.205 2.833
127 159 7 8 4 0 100 19.016 2.833
127 159 8 9 4 0 100 19.169 2.826
127 159 9 10 4 0 100 19.044 2.826
127 159 10 11 4 0 100 19.478 2.821
127 159 11 12 4 0 100 19.416 2.814
127 159 12 13 4 0 100 19.263 2.808
127 159 13 14 4 0 100 19.455 2.804
127 159 14 15 4 0 100 19.010 2.796
127 159 15 16 4 0 100 19.265 2.788
127 159 16 17 4 0 100 19.938 2.793
127 159 17 18 4 0 100 18.776 2.774
127 159 18 19 4 0 100 19.755 2.783
127 159 19 20 4 0 100 19.322 2.764
127 159 20 21 4 0 100 19.344 2.744
127 159 21 22 4 0 100 19.264 2.755
127 159 22 23 4 0 100 18.767 2.728
127 159 23 24 4 0 100 19.803 2.744
127 159 24 25 4 0 100 19.367 2.690
159 201 0 1 4 0 100 18.692 2.958
159 201 1 2 4 0 100 17.737 2.966
159 201 2 3 4 0 100 18.097 2.965
159 201 3 4 4 0 100 17.420 2.963
159 201 4 5 4 0 100 17.742 2.960
159 201 5 6 4 0 100 17.458 2.953
159 201 6 7 4 0 100 17.784 2.952
159 201 7 8 4 0 100 17.718 2.950
159 201 8 9 4 0 100 17.858 2.942
159 201 9 10 4 0 100 17.684 2.938
159 201 10 11 4 0 100 17.776 2.934
159 201 11 12 4 0 100 17.980 2.935
159 201 12 13 4 0 100 17.698 2.918
159 201 13 14 4 0 100 17.680 2.922
159 201 14 15 4 0 100 17.760 2.916
159 201 15 16 4 0 100 17.859 2.902
159 201 16 17 4 0 100 17.627 2.903
159 201 17 18 4 0 100 17.734 2.899
159 201 18 19 4 0 100 17.708 2.889
159 201 19 20 4 0 100 18.284 2.891
159 201 20 21 4 0 100 18.095 2.880
159 201 21 22 4 0 100 18.513 2.865
159 201 22 23 4 0 100 18.795 2.846
159 201 23 24 4 0 100 18.307 2.836
159 201 24 25 4 0 100 19.453 2.838
201 252 0 1 4 0 100 18.816 3.082
201 252 1 2 4 0 100 16.284 3.074
201 252 2 3 4 0 100 16.564 3.090
201 252 3 4 4 0 100 16.450 3.086
201 252 4 5 4 0 100 16.176 3.083
201 252 5 6 4 0 100 16.426 3.078
201 252 6 7 4 0 100 16.623 3.082
201 252 7 8 4 0 100 16.520 3.075
201 252 8 9 4 0 100 16.511 3.072
201 252 9 10 4 0 100 16.453 3.067
201 252 10 11 4 0 100 16.967 3.074
201 252 11 12 4 0 100 16.483 3.066
201 252 12 13 4 0 100 16.564 3.056
201 252 13 14 4 0 100 16.684 3.051
201 252 14 15 4 0 100 16.641 3.030
201 252 15 16 4 0 100 17.227 3.046
201 252 16 17 4 0 100 16.303 3.019
201 252 17 18 4 0 100 16.398 3.019
201 252 18 19 4 0 100 16.739 3.016
201 252 19 20 4 0 100 17.205 3.010
201 252 20 21 4 0 100 17.650 3.003
201 252 21 22 4 0 100 16.963 2.967
201 252 22 23 4 0 100 17.673 2.978
201 252 23 24 4 0 100 17.639 2.957
201 252 24 25 4 0 100 18.405 2.948
252 317 0 1 4 0 100 19.009 3.235
252 317 1 2 4 0 100 16.493 3.201
252 317 2 3 4 0 100 15.718 3.211
252 317 3 4 4 0 100 15.320 3.207
252 317 4 5 4 0 100 15.186 3.212
252 317 5 6 4 0 100 15.212 3.209
252 317 6 7 4 0 100 15.439 3.208
252 317 7 8 4 0 100 15.518 3.204
252 317 8 9 4 0 100 15.658 3.200
252 317 9 10 4 0 100 15.660 3.203
252 317 10 11 4 0 100 15.374 3.188
252 317 11 12 4 0 100 15.518 3.180
252 317 12 13 4 0 100 15.404 3.168
252 317 13 14 4 0 100 15.670 3.175
252 317 14 15 4 0 100 15.597 3.164
252 317 15 16 4 0 100 16.353 3.176
252 317 16 17 4 0 100 15.358 3.133
252 317 17 18 4 0 100 15.548 3.138
252 317 18 19 4 0 100 15.390 3.133
252 317 19 20 4 0 100 16.708 3.136
252 317 20 21 4 0 100 15.380 3.115
252 317 21 22 4 0 100 16.536 3.088
252 317 22 23 4 0 100 16.408 3.089
252 317 23 24 4 0 100 16.361 3.087
252 317 24 25 4 0 100 16.872 3.057
317 400 0 1 4 0 100 18.068 3.320
317 400 1 2 4 0 100 14.820 3.317
317 400 2 3 4 0 100 14.838 3.341
317 400 3 4 4 0 100 14.927 3.352
317 400 4 5 4 0 100 14.795 3.345
317 400 5 6 4 0 100 14.359 3.335
317 400 6 7 4 0 100 14.477 3.342
317 400 7 8 4 0 100 14.399 3.339
317 400 8 9 4 0 100 14.747 3.342
317 400 9 10 4 0 100 14.421 3.327
317 400 10 11 4 0 100 14.233 3.312
317 400 11 12 4 0 100 14.737 3.319
317 400 12 13 4 0 100 14.982 3.323
317 400 13 14 4 0 100 14.718 3.306
317 400 14 15 4 0 100 14.617 3.290
317 400 15 16 4 0 100 14.775 3.299
317 400 16 17 4 0 100 15.078 3.294
317 400 17 18 4 0 100 14.997 3.270
317 400 18 19 4 0 100 14.854 3.257
317 400 19 20 4 0 100 15.352 3.255
317 400 20 21 4 0 100 14.814 3.226
317 400 21 22 4 0 100 16.303 3.266
317 400 22 23 4 0 100 16.941 3.258
317 400 23 24 4 0 100 16.494 3.224
317 400 24 25 4 0 100 15.897 3.178
400 503 0 1 4 0 100 15.521 3.381
400 503 1 2 4 0 100 14.952 3.463
400 503 2 3 4 0 100 14.268 3.475
400 503 3 4 4 0 100 14.073 3.468
400 503 4 5 4 0 100 14.288 3.477
400 503 5 6 4 0 100 13.795 3.480
400 503 6 7 4 0 100 14.076 3.476
400 503 7 8 4 0 100 14.016 3.470
400 503 8 9 4 0 100 14.190 3.472
400 503 9 10 4 0 100 13.949 3.457
400 503 10 11 4 0 100 13.696 3.439
400 503 11 12 4 0 100 14.018 3.444
400 503 12 13 4 0 100 13.650 3.422
400 503 13 14 4 0 100 14.027 3.417
400 503 14 15 4 0 100 13.733 3.414
400 503 15 16 4 0 100 14.198 3.408
400 503 16 17 4 0 100 14.436 3.396
400 503 17 18 4 0 100 14.050 3.369
400 503 18 19 4 0 100 15.317 3.409
400 503 19 20 4 0 100 13.776 3.340
400 503 20 21 4 0 100 15.303 3.352
400 503 21 22 4 0 100 14.819 3.341
400 503 22 23 4 0 100 15.488 3.318
400 503 23 24 4 0 100 17.057 3.337
400 503 24 25 4 0 100 16.530 3.277
503 633 0 1 4 0 100 21.837 3.612
503 633 1 2 4 0 100 15.658 3.557
503 633 2 3 4 0 100 14.535 3.574
503 633 3 4 4 0 100 14.299 3.589
503 633 4 5 4 0 100 14.566 3.612
503 633 5 6 4 0 100 14.276 3.620
503 633 6 7 4 0 100 14.013 3.607
503 633 7 8 4 0 100 13.710 3.604
503 633 8 9 4 0 100 14.405 3.615
503 633 9 10 4 0 100 14.364 3.583
503 633 10 11 4 0 100 13.161 3.555
503 633 11 12 4 0 100 13.713 3.563
503 633 12 13 4 0 100 14.619 3.575
503 633 13 14 4 0 100 13.692 3.549
503 633 14 15 4 0 100 13.149 3.537
503 633 15 16 4 0 100 13.861 3.530
503 633 16 17 4 0 100 14.960 3.521
503 633 17 18 4 0 100 15.028 3.523
503 633 18 19 4 0 100 14.157 3.468
503 633 19 20 4 0 100 15.532 3.488
503 633 20 21 4 0 100 14.854 3.460
503 633 21 22 4 0 100 17.433 3.478
503 633 22 23 4 0 100 15.523 3.388
503 633 23 24 4 0 100 16.538 3.366
503 633 24 25 4 0 100 17.341 3.392
633 797 0 1 4 0 100 26.036 3.701
633 797 1 2 4 0 100 15.336 3.632
633 797 2 3 4 0 100 14.963 3.707
633 797 3 4 4 0 100 14.001 3.716
633 797 4 5 4 0 100 14.317 3.717
633 797 5 6 4 0 100 15.628 3.756
633 797 6 7 4 0 100 14.315 3.715
633 797 7 8 4 0 100 14.008 3.713
633 797 8 9 4 0 100 13.942 3.707
633 797 9 10 4 0 100 14.640 3.695
633 797 10 11 4 0 100 13.781 3.679
633 797 11 12 4 0 100 13.824 3.673
633 797 12 13 4 0 100 15.820 3.717
633 797 13 14 4 0 100 14.893 3.643
633 797 14 15 4 0 100 15.453 3.675
633 797 15 16 4 0 100 14.461 3.620
633 797 16 17 4 0 100 15.824 3.654
633 797 17 18 4 0 100 19.962 3.793
633 797 18 19 4 0 100 17.879 3.676
633 797 19 20 4 0 100 18.696 3.644
633 797 20 21 4 0 100 17.903 3.560
633 797 21 22 4 0 100 23.671 3.598
633 797 22 23 4 0 100 17.199 3.563
633 797 23 24 4 0 100 24.352 3.585
633 797 24 25 4 0 100 20.293 3.475
797 1003 0 1 4 0 100 60.104 4.172
797 1003 1 2 4 0 100 22.367 3.848
797 1003 2 3 4 0 100 19.574 3.831
797 1003 3 4 4 0 100 18.177 3.894
797 1003 4 5 4 0 100 17.985 3.893
797 1003 5 6 4 0 100 17.477 3.852
797 1003 6 7 4 0 100 15.225 3.824
797 1003 7 8 4 0 100 14.968 3.820
797 1003 8 9 4 0 100 15.181 3.773
797 1003 9 10 4 0 100 17.880 3.865
797 1003 10 11 4 0 100 15.217 3.789
797 1003 11 12 4 0 100 17.378 3.814
797 1003 12 13 4 0 100 15.919 3.806
797 1003 13 14 4 0 100 15.562 3.695
797 1003 14 15 4 0 100 15.996 3.737
797 1003 15 16 4 0 100 18.975 3.802
797 1003 16 17 4 0 100 18.688 3.787
797 1003 17 18 4 0 100 14.858 3.657
797 1003 18 19 4 0 100 19.010 3.682
797 1003 19 20 4 0 100 38.102 4.004
797 1003 20 21 4 0 100 17.683 3.511
797 1003 21 22 4 0 100 48.802 3.871
797 1003 22 23 4 0 100 62.506 4.062
797 1003 23 24 4 0 100 2.179 100.000
797 1003 24 25 4 0 100 73.647 3.918
1003 1262 0 1 4 0 100 3.332 100.000
1003 1262 1 2 4 0 100 44.508 4.024
1003 1262 2 3 4 0 100 37.469 4.110
1003 1262 3 4 4 0 100 41.257 4.146
1003 1262 4 5 4 0 100 20.683 3.888
1003 1262 5 6 4 0 100 18.093 3.827
1003 1262 6 7 4 0 100 26.102 4.015
1003 1262 7 8 4 0 100 25.464 4.056
1003 1262 8 9 4 0 100 40.383 4.194
1003 1262 9 10 4 0 100 38.649 4.176
1003 1262 10 11 4 0 100 22.970 3.943
1003 1262 11 12 4 0 100 21.481 3.855
1003 1262 12 13 4 0 100 45.902 4.210
1003 1262 13 14 4 0 100 39.008 4.174
1003 1262 14 15 4 0 100 48.453 4.168
1003 1262 15 16 4 0 100 8.309 3.576
1003 1262 16 17 4 0 100 31.821 3.972
1003 1262 17 18 4 0 100 64.343 4.117
1003 1262 18 19 4 0 100 48.421 4.014
1003 1262 19 20 4 0 100 100.000 2.627
1003 1262 20 21 4 0 100 88.703 3.833
1003 1262 21 22 4 0 100 100.000 3.817
1003 1262 22 23 4 0 100 98.317 4.205
1003 1262 23 24 4 0 100 96.376 28.548
1003 1262 24 25 4 0 100 4.026 100.000
1262 1589 0 1 4 0 100 5.138 99.978
1262 1589 1 2 4 0 100 3.252 100.000
1262 1589 2 3 4 0 100 77.730 4.038
1262 1589 3 4 4 0 100 100.000 4.421
1262 1589 4 5 4 0 100 100.000 4.192
1262 1589 5 6 4 0 100 39.130 4.042
1262 1589 6 7 4 0 100 100.000 4.148
1262 1589 7 8 4 0 100 30.922 3.740
1262 1589 8 9 4 0 100 47.055 4.088
1262 1589 9 10 4 0 100 45.177 4.008
1262 1589 10 11 4 0 100 100.000 4.290
1262 1589 11 12 4 0 100 100.000 4.138
1262 1589 12 13 4 0 100 8.382 3.832
1262 1589 13 14 4 0 100 7.776 4.306
1262 1589 14 15 4 0 100 3.057 100.000
1262 1589 15 16 4 0 100 100.000 4.002
1262 1589 16 17 4 0 100 3.334 100.000
1262 1589 17 18 4 0 100 3.571 100.000
1262 1589 18 19 4 0 100 3.635 100.000
1262 1589 19 20 4 0 100 4.204 100.000
1262 1589 20 21 4 0 100 70.857 26.944
1262 1589 21 22 4 0 100 8.447 60.346
1262 1589 22 23 4 0 100 5.342 99.975
1262 1589 23 24 4 0 100 4.897 97.871
1262 1589 24 25 4 0 100 8.792 74.320
1589 2000 0 1 4 0 100 8.241 99.979
1589 2000 1 2 4 0 100 5.346 99.999
1589 2000 2 3 4 0 100 5.225 100.000
1589 2000 3 4 4 0 100 4.471 100.000
1589 2000 4 5 4 0 100 4.847 100.000
1589 2000 5 6 4 0 100 4.300 100.000
1589 2000 6 7 4 0 100 4.261 99.983
1589 2000 7 8 4 0 100 4.821 100.000
1589 2000 8 9 4 0 100 4.907 99.146
1589 2000 9 10 4 0 100 20.020 79.751
1589 2000 10 11 4 0 100 5.187 98.774
1589 2000 11 12 4 0 100 6.918 84.314
1589 2000 12 13 4 0 100 4.896 100.000
1589 2000 13 14 4 0 100 5.353 100.000
1589 2000 14 15 4 0 100 7.623 76.904
1589 2000 15 16 4 0 100 36.178 29.197
1589 2000 16 17 4 0 100 8.400 99.898
1589 2000 17 18 4 0 100 67.541 36.325
1589 2000 18 19 4 0 100 8.133 87.872
1589 2000 19 20 4 0 100 45.738 64.171
1589 2000 20 21 4 0 100 46.757 77.393
1589 2000 21 22 4 0 100 8.924 97.254
1589 2000 22 23 4 0 100 80.117 66.265
1589 2000 23 24 4 0 100 16.953 45.151
1589 2000 24 25 4 0 100 99.821 22.072
